stage_id,candidate_id,semantic_sign_id,display_name,source_dataset,source_repo,source_url,original_dataset_url,legend_url,license_recorded,license_notes,source_split,source_shard,row_index_in_shard,object_index,source_image_path,source_image_sha256,source_class_label,source_class_index,mapping_evidence,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,crop_width,crop_height,crop_sha256,local_crop_path,source_modality,quality_gate,review_status,counts_for_candidate_coverage,notes
stage_c_gap_fill_03_remaining_tt100k,TTG03-p20-0001,no_left_or_right_turn,No left or right turn,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00004-of-00014.arrow,106,1,39533.jpg,14b790d0b495e4e6c25297968440e24ef2aaca818522e64a67781abf6e16fdfb,p20,32,TT100K p20 icon is the compound no-left/no-right-turn prohibition.,2048,2048,1523.000,791.000,1573.000,844.000,50.000,53.000,94,99,390867ef76b9ac67aecddcf6356c57a543cf8dd9eb487b288bab0675c0669461,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/no_left_or_right_turn/TTG03-p20-0001_train_data-00004-of-00014_r0106_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0001,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00004-of-00008.arrow,179,0,18197.jpg,3b56038bd8dc327379bd1e2ccaba2cef7eb26f698a290632765a2d4f66f282dc,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,523.932,862.678,571.225,907.407,47.293,44.729,90,85,1647992f7aa72668ac7ef790e76a5061b408795150a00ce758d6155a41d8d5d3,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0001_test_data-00004-of-00008_r0179_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0002,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,2,3,14091.jpg,ba853b8ad74be1be4ab9f86b7cb7145fffcca1f3f136d4840000fc12df45d584,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1264.800,946.400,1297.600,976.800,32.800,30.400,61,56,dcdfefbb7d845f541c87aff633ec787e6ed741b1515c1333027d43456ae0422e,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0002_train_data-00006-of-00014_r0002_o03.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0002,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00000-of-00003.arrow,146,0,16452.jpg,586074346a07313d3216126566eb17f05c52798fedf4c84c3e6d61e41c838a86,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1136.000,822.667,1196.000,880.000,60.000,57.333,114,110,a61437b3083a9467eef40bec6161aee63fe5bc91f2996c255ff92a5b00e1a830,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0002_validation_data-00000-of-00003_r0146_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0002,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,48,1,49339.jpg,9292797af7eed2cccb8fb4573028dad2fc36aa228fb30fed94d214badc14b39d,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1800.800,942.400,1876.800,1016.800,76.000,74.400,144,140,96fe2a15fd312e0b7237a82ccd7678c17a89b4bfc2582515e38df7e0d31e100a,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0002_validation_data-00001-of-00003_r0048_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0002,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00002-of-00003.arrow,274,0,95323.jpg,1961e9808bb2c07710ff53eb1bc0096298a8c743aa4460cd8e2611ceba4cb909,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1762.670,241.333,2001.336,482.667,238.666,241.334,393,457,57553c690846161fe187b084ade63cc2ab7bcbe6e3a942d93273999f9b9777da,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0002_validation_data-00002-of-00003_r0274_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0003,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00000-of-00003.arrow,246,0,68004.jpg,52578075bc1b076439c6ecfca8bfe228c9f670dfaa079db56fbdf8ae7e024469,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1098.670,870.667,1137.333,909.333,38.663,38.666,73,73,0391804e45d96d15762341c51f62cfca99b3775e07bdc748e6e7c1371c1e9161,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0003_validation_data-00000-of-00003_r0246_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0003,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,178,0,22402.jpg,8a6a24862b01357ddc066e5159956e7d9d154aabf38ea88b5c2c69ea5de1a3bd,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,1354.670,756.000,1417.333,810.667,62.663,54.667,119,102,bf0189daea843e6b9628322702b35ac2b30839e9d746312c58c8dad9d5640bc5,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0003_validation_data-00001-of-00003_r0178_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0004,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00000-of-00003.arrow,263,0,663.jpg,4125bf1718ecbc4124ad443e6d5f2d94981c015cddceed4f46bcb953f0054504,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,83.191,764.103,156.980,841.310,73.789,77.207,137,145,a9616fab4176d667609bb04616dd4d1e4b041689f39adf609c431c030845a8b7,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0004_validation_data-00000-of-00003_r0263_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w34-0004,tractors_ahead,Tractors ahead,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,289,0,17448.jpg,d253bba6fa73f9af24cb9ae4214bab89c020053cd98f16cf6ba007d59b9dd44e,w34,145,TT100K w34 icon is the watch-out-for-tractors warning matching sign_051.,2048,2048,349.333,782.667,449.333,892.000,100.000,109.333,190,208,72bca2fbd6d3643012f3803a8a6fc920492ab7a6a87f974cf04c488762e60553,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/tractors_ahead/TTG03-w34-0004_validation_data-00001-of-00003_r0289_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-i11-0001,turn_left_or_right,Turn left or right,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00011-of-00014.arrow,359,2,42088.jpg,4b61a0ab224b9bdba9eb3fa7ebdacee945b42a016b6f51856dc2dce4337c15c6,i11,2,TT100K i11 icon is the blue mandatory turn-left-or-right sign matching sign_023.,2048,2048,1609.330,973.333,1660.000,1026.667,50.670,53.334,95,99,3cc56cccbc0715369ae4a9e487c49a98e281ce39d1cdd2eb005a772f1883ac1a,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/turn_left_or_right/TTG03-i11-0001_train_data-00011-of-00014_r0359_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-i11-0001,turn_left_or_right,Turn left or right,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00001-of-00008.arrow,75,2,85076.jpg,65f0d3ebdc769d0838157e7eb96741b02958f9a891a05fe5369170a2a81eafac,i11,2,TT100K i11 icon is the blue mandatory turn-left-or-right sign matching sign_023.,2048,2048,305.600,1079.410,347.826,1123.341,42.226,43.931,78,82,b0bc67137a9423fc9d9c7a6fc2d127a390416634b15516c2ce15a829e84c8ff6,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/turn_left_or_right/TTG03-i11-0001_test_data-00001-of-00008_r0075_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-i11-0001,turn_left_or_right,Turn left or right,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00004-of-00008.arrow,219,3,36477.jpg,3dd5f82122fc5720c813c5d804d1fcd5595a250c62f022a44e203573fd8c822b,i11,2,TT100K i11 icon is the blue mandatory turn-left-or-right sign matching sign_023.,2048,2048,1918.990,1121.180,1985.546,1186.387,66.556,65.207,127,123,20f7432b1ce8caba62a5a46796492fd34d58d59ee871977833d09ec1a61d5509,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/turn_left_or_right/TTG03-i11-0001_test_data-00004-of-00008_r0219_o03.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw2.5-0002,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00003-of-00014.arrow,345,1,8417.jpg,f0eb273e7092340b4baaee35772e22155e096d1a63eb3e4df6bc24fb6ce4d843,pw2.5,123,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,1478.000,843.000,1547.000,911.000,69.000,68.000,131,128,e0bcb9ebcd1b3e5fe13a717f86aaec744807e8d61726daee4b7c5712618ee833,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw2.5-0002_train_data-00003-of-00014_r0345_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3-0004,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00009-of-00014.arrow,394,7,86931.jpg,281c0117071df67225df3eeadbfca0c935c58539ee3b60782a537f27f2f149aa,pw3,124,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,1894.000,960.000,1934.000,1001.000,40.000,41.000,76,77,ece4fd09c24cbeccd8788646a12eb90d9ec2a7edcaf3906206f979d16249c254,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3-0004_train_data-00009-of-00014_r0394_o07.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0001,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00007-of-00014.arrow,170,6,2424.jpg,8a65466fab054ed1245b47db24685843d87b81d56cf0aeb04db775ba14e308ff,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,855.556,1004.760,918.254,1068.255,62.698,63.495,119,120,efef85fa89e21e378fba353365d132e13f9cea5ae96fc4e1fb7277b8e4836ace,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0001_train_data-00007-of-00014_r0170_o06.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0001,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00001-of-00008.arrow,301,2,62157.jpg,92066616b89e9137d3c66c2c15e6b6d575580b5a4b84e79059e08e23a52ccce8,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,1521.490,1011.400,1760.785,1503.700,239.295,492.300,453,934,5637fe0e2d882bc98b91a28ebf284f4a43882544bda523333f7b6c3097744b58,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0001_test_data-00001-of-00008_r0301_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0001,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00003-of-00008.arrow,61,6,95561.jpg,de8a795e9f74938e9fad025f86aa67ea24ab2bd3a5e721a71b9dbd8f6ed95b91,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,1766.540,1021.910,1793.227,1051.793,26.687,29.883,51,56,bd311c6df868f04db814b41b9c2883e172486d50248cfec75c8f6d74de07183c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0001_test_data-00003-of-00008_r0061_o06.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0001,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00005-of-00008.arrow,20,2,79688.jpg,800a2a15b4a5a5b20c8357bb72383f9fb35f0808c666cc98434335a848c58ae8,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,755.000,933.000,829.000,1014.000,74.000,81.000,140,153,a2ea924e2d8abd8faab1f621ba53d68ac2e2155cdcbada6d317b6f216ee8ffe7,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0001_test_data-00005-of-00008_r0020_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0002,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00007-of-00014.arrow,366,8,81335.jpg,d68cb52905da57f23c44a437fd5e8a5608f4d068acf5580c21e49a0281e30118,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,211.947,1016.370,241.593,1056.635,29.646,40.265,56,76,d8e5ec13c763d6101197555151336c2cf1d7a6523a9230578a1fea73f7dccf8c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0002_train_data-00007-of-00014_r0366_o08.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0002,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00003-of-00008.arrow,102,4,81417.jpg,a002345a53b5a1e479499a55a708f89e1f0641b035360d55dc1c334c2b97997b,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,674.257,1013.860,794.059,1128.713,119.802,114.853,228,217,406ecfd81c8438a918cc85178ef7600a56dff2382a31b4d7c5b077e582cda847,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0002_test_data-00003-of-00008_r0102_o04.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
stage_c_gap_fill_03_remaining_tt100k,TTG03-pw3.2-0002,width_restriction,Width restriction,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,test,default/test/data-00005-of-00008.arrow,20,5,79688.jpg,800a2a15b4a5a5b20c8357bb72383f9fb35f0808c666cc98434335a848c58ae8,pw3.2,125,TT100K pw* labels are parameterized vehicle-width restriction signs; values are kept in source_class_label.,2048,2048,1227.000,918.000,1310.000,1001.000,83.000,83.000,157,157,d920112a83bf028467c77ffdc2acc3a6b7f05cbf46b9642b8754945ad3d586ac,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/width_restriction/TTG03-pw3.2-0002_test_data-00005-of-00008_r0020_o05.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Parameter-specific width values are intentionally merged into the project width_restriction class.
